"gene","LFC_diesel_only_wald","padj_diesel_only_wald","LFC_salinity_only_wald","padj_salinity_only_wald","LFC_diesel_added_wald","padj_diesel_added_wald","LFC_salinity_added_wald","padj_salinity_added_wald","LFC_interactive_only_wald","padj_interactive_only_wald","LFC_combined_wald","padj_combined_wald","LFC_diesel_only_LRT","padj_diesel_only_LRT","LFC_salinity_only_LRT","padj_salinity_only_LRT","LFC_full_model_LRT","padj.x","LFC_interactive_only_LRT","padj.y"
"evm.TU.utg4207.18",8.30708609165777e-05,0.999745842719034,-1.96348749454184,0.00622252454362687,0.0618818866379109,0.84152564892417,-2.4807181816606,0.00409104350324782,-0.00488094109969151,0.992851825842794,-1.30420217010744,0.0274111872897305,1.27218892739999,0.999103041487149,-6.46302279818191,0.0832589621918513,-0.25111693765421,0.00403756794708256,-0.25111693765421,0.991853976580605
"evm.TU.utg4207.19",0.034206683471866,0.275279437192435,-0.154860852685105,0.809579790517557,-0.246165750398881,0.518982875492238,-3.89458955972496,8.4406811037649e-06,-0.924077957458415,0.0815488717159545,-0.746865667807415,0.198359622204364,1.06876715993142,0.999103041487149,-0.445702310632103,0.762417963615727,-4.41948940791376,2.94839488748577e-06,-4.41948940791376,0.104232664155376
"evm.TU.utg4207.20",0.00367294268013007,0.779728378788723,-1.46386738333302,0.014871890050454,-0.120399718045836,0.79749324987348,-5.14668902329383,7.58543708358904e-09,-0.315149138566544,0.278747046813287,-2.03228567525945,0.00263292230448784,2.5410383425353,0.999103041487149,-1.05396255267922,0.158559049686769,-3.12098590564083,2.08174342108086e-09,-3.12098590564083,0.29652209017748
"evm.TU.utg4207.21",0.000125186067976513,0.999745842719034,-0.452753683055221,0.401903195973754,-0.3033466656635,0.404503993483231,-2.38965529017817,0.00132790537739427,-0.197702093777214,0.487024406910456,-1.391532218232,0.0250672050734641,0.974042920428266,0.999103041487149,-1.23190763273205,0.370372057740407,-2.51276228105742,0.00815213500149878,-2.51276228105742,0.480330075906901
"tRNAscan-SE.tRNA.utg4207.Ala(GGC).2",-0.00016440687219902,0.999745842719034,-0.0706118723159787,0.916552925837671,-0.102234421489344,0.861137992590733,0.107802844344602,0.867741371356632,0.0522319047049918,0.959776189941276,-0.248738925947965,0.672868011533339,-0.57518122220807,0.999103041487149,-0.127706666854834,0.913357900145984,0.302637124748747,0.811552920076515,0.302637124748747,NA
"evm.TU.utg4207.22",-0.000260987637375114,0.999745842719034,-0.222714348766787,0.574748889101281,-0.0604510403104898,0.918131821322538,-0.069722541596408,0.872106204796192,0.0724496552156968,0.952107438726029,-0.306916141257541,0.403870609856394,-0.273474073637013,0.999103041487149,-0.281588164562153,0.597486151472861,0.181694367628528,0.735349738348416,0.181694367628528,0.943896563401783
"evm.TU.utg4207.23",0.000133252332119567,0.999745842719034,-0.494097359888973,0.312648507074552,-1.3443683614239,0.00962384101306253,-3.12954392619291,1.82590584181654e-07,-0.763587838093151,0.0855572706087049,-2.54643371274411,9.79889858274498e-06,0.487365386374238,0.999103041487149,-0.850172184603154,0.252298394079905,-2.75479537212342,5.56072992141986e-06,-2.75479537212342,0.100141466412128
"evm.TU.utg4207.24",-0.000133186431179396,0.999745842719034,-1.35543301777236,4.01334878979985e-05,0.262945756366885,0.538747651110928,-0.794033231225645,0.0278469367902274,0.218916735145653,0.723559175459618,-0.954943557256334,0.0065860363209219,-0.173598876880406,0.999103041487149,-1.56124973808837,0.000198901141065435,0.61592777678073,1.72587103338146e-05,0.61592777678073,0.704334891877046
"evm.TU.utg4207.25",-0.000215924095699631,0.999745842719034,-0.246148471225068,0.656723036327457,0.311876016966767,0.467656126446085,0.721964351171623,0.146751265398138,0.289962322830317,0.466104149610338,0.231027792820873,0.693972866098792,-0.699322837268026,0.999103041487149,-0.418265833056157,0.676851216769692,1.48381698298293,0.349412779543809,1.48381698298293,0.451155103173029
"evm.TU.utg4207.26",-4.09516820993867e-05,0.999745842719034,0.269772085927183,0.605068513599602,0.0508425602585946,0.938686019334534,0.447838502316604,0.363867348749981,0.0492331661884269,0.965671917751947,0.372764654423691,0.467627157718649,-0.11152028598021,0.999103041487149,0.415916355841979,0.630446905422777,0.234235684287161,0.606349418862603,0.234235684287161,0.959991233083732
