candidate_id	matched_de_id	matched_candidate_column	contrast	direction	logfc	padj
utg382.equina_smart_263936.mrna1	utg382.equina_smart_263936.path1	gene_id	salinity_only_wald	up	3.21862705913147	0.000237017345111883
utg382.equina_smart_263936.mrna1	utg382.equina_smart_263936.path1	gene_id	combined_wald	up	1.31340992885828	0.0355664581489765
utg382.equina_smart_263936.mrna1	utg382.equina_smart_263936.path1	gene_id	full_model_LRT	down	-2.33651275239752	0.000433829695891665
evm.utg3834.27	evm.TU.utg3834.27	gene_id	salinity_added_wald	down	-1.84011671356752	0.00625010394285319
evm.utg3834.27	evm.TU.utg3834.27	gene_id	full_model_LRT	down	-4.02437989833867	0.0391449426406706
utg386.equina_smart_1711328.mrna3	utg386.equina_smart_1711328.path3	gene_id	salinity_added_wald	down	-1.05977672055566	0.0134462880246784
utg3884.equina_smart_1452716.mrna1	utg3884.equina_smart_1452716.path1	gene_id	salinity_added_wald	up	1.29163138421796	0.0193144968772668
utg3884.equina_smart_1452716.mrna1	utg3884.equina_smart_1452716.path1	gene_id	full_model_LRT	up	1.08667282525706	0.0297198034023448
utg3906.equina_smart_1453000.mrna1	utg3906.equina_smart_1453000.path1	gene_id	salinity_only_wald	up	1.14891650102193	0.0277637464102571
utg3906.equina_smart_1453000.mrna1	utg3906.equina_smart_1453000.path1	gene_id	full_model_LRT	down	-1.84470212417092	0.0313305030986374
evm.utg401.23	evm.TU.utg401.23	gene_id	salinity_only_wald	down	-2.14540532335175	6.25367372329834e-06
evm.utg401.23	evm.TU.utg401.23	gene_id	salinity_added_wald	down	-1.13524862454737	0.015401673904546
evm.utg401.23	evm.TU.utg401.23	gene_id	combined_wald	down	-1.53301515224967	0.00110328205074893
evm.utg401.23	evm.TU.utg401.23	gene_id	salinity_only_LRT	down	-2.51947345713596	0.000219557030063133
evm.utg405.67	evm.TU.utg405.67	gene_id	salinity_added_wald	up	2.48306378779689	7.61691347785625e-06
evm.utg405.67	evm.TU.utg405.67	gene_id	combined_wald	up	2.46228166351471	7.06553295588849e-06
evm.utg405.67	evm.TU.utg405.67	gene_id	salinity_only_LRT	up	1.30291654289076	0.0193637085608744
evm.utg405.67	evm.TU.utg405.67	gene_id	full_model_LRT	up	1.64425499778472	2.30668602512803e-07
evm.utg4054.11	evm.TU.utg4054.11	gene_id	salinity_added_wald	down	-1.88184115185327	0.0103443999691167
evm.utg4054.11	evm.TU.utg4054.11	gene_id	combined_wald	down	-2.0941964690667	0.00552675520641658
evm.utg4054.11	evm.TU.utg4054.11	gene_id	full_model_LRT	down	-3.33034252364857	0.0359938318167727
evm.utg411.141	evm.TU.utg411.141	gene_id	salinity_only_wald	up	1.47662626054982	0.00688311838652039
evm.utg411.141	evm.TU.utg411.141	gene_id	salinity_added_wald	up	1.08236392883413	0.0479447023524792
evm.utg411.141	evm.TU.utg411.141	gene_id	combined_wald	up	1.2290059195273	0.0253277576462005
utg4130.equina_smart_1481573.mrna1	utg4130.equina_smart_1481573.path1	gene_id	salinity_only_wald	up	1.20162325938132	0.0336378701390007
utg4130.equina_smart_17200.mrna2	utg4130.equina_smart_17200.path2	gene_id	salinity_only_wald	up	1.17631091468692	0.00399615381950018
utg4130.equina_smart_17200.mrna2	utg4130.equina_smart_17200.path2	gene_id	salinity_only_LRT	up	1.50413242235575	0.0213274777083785
utg4130.equina_smart_17200.mrna2	utg4130.equina_smart_17200.path2	gene_id	full_model_LRT	down	-1.94821766005187	0.00283833529730443
utg4130.equina_smart_1692402.mrna1	utg4130.equina_smart_1692402.path1	gene_id	salinity_only_wald	up	1.10956469154916	0.0481384588297717
utg4130.equina_smart_1692402.mrna1	utg4130.equina_smart_1692402.path1	gene_id	salinity_only_LRT	up	2.30635589911614	0.00350827380879111
utg4130.equina_smart_1692402.mrna1	utg4130.equina_smart_1692402.path1	gene_id	full_model_LRT	down	-3.88495634897365	0.0285153251941463
evm.utg417.26	evm.TU.utg417.26	gene_id	full_model_LRT	down	-1.3922543869689	0.0108216838839094
utg4172.equina_smart_950620.mrna1	utg4172.equina_smart_950620.path1	gene_id	salinity_only_wald	up	1.76951773674846	0.00890459836122224
utg4172.equina_smart_950620.mrna1	utg4172.equina_smart_950620.path1	gene_id	combined_wald	up	1.22077901704678	0.0470967542839
utg4172.equina_smart_950620.mrna1	utg4172.equina_smart_950620.path1	gene_id	salinity_only_LRT	up	3.79104456591608	0.00291566030784461
utg4172.equina_smart_950620.mrna1	utg4172.equina_smart_950620.path1	gene_id	full_model_LRT	down	-1.68325296497626	0.0140701894315727
utg4194.equina_smart_501556.mrna1	utg4194.equina_smart_501556.path1	gene_id	salinity_only_wald	down	-1.16154488593651	0.044724150122995
utg4194.equina_smart_501556.mrna1	utg4194.equina_smart_501556.path1	gene_id	salinity_added_wald	down	-1.96362714360041	0.00677789844653256
utg4194.equina_smart_501556.mrna1	utg4194.equina_smart_501556.path1	gene_id	salinity_only_LRT	down	-2.87810991108872	0.0365944176302445
utg420.equina_smart_458796.mrna1	utg420.equina_smart_458796.path1	gene_id	salinity_only_wald	up	2.44357939661678	0.00111953141023987
utg420.equina_smart_458796.mrna1	utg420.equina_smart_458796.path1	gene_id	salinity_only_LRT	up	3.92809537706835	0.00054524445087263
utg420.equina_smart_458796.mrna1	utg420.equina_smart_458796.path1	gene_id	full_model_LRT	down	-2.44799219107697	0.000311620397239456
evm.utg420.21	evm.TU.utg420.21	gene_id	salinity_only_wald	down	-1.72538047307605	0.00210655309431661
evm.utg420.21	evm.TU.utg420.21	gene_id	diesel_added_wald	down	-1.11339383733089	0.0282190548058182
evm.utg420.21	evm.TU.utg420.21	gene_id	salinity_added_wald	down	-3.75973695395942	2.4076928304788e-06
evm.utg420.21	evm.TU.utg420.21	gene_id	combined_wald	down	-4.50029307350823	3.15532638063133e-08
evm.utg420.21	evm.TU.utg420.21	gene_id	salinity_only_LRT	down	-2.44285793332684	0.00183114155285834
evm.utg420.21	evm.TU.utg420.21	gene_id	full_model_LRT	down	-2.10477924426767	2.87403467585541e-08
evm.utg4207.15	evm.TU.utg4207.15	gene_id	salinity_added_wald	down	-1.08279798451149	0.0214495927754934
evm.utg4271.75	evm.TU.utg4271.75	gene_id	salinity_only_wald	down	-1.06773506210901	0.005968146280438
evm.utg4271.75	evm.TU.utg4271.75	gene_id	salinity_only_LRT	down	-1.3747299279124	0.0149424657407065
evm.utg431.37	evm.TU.utg431.37	gene_id	combined_wald	down	-1.03745495531962	0.0466105072611509
utg432.equina_smart_1542527.mrna1	utg432.equina_smart_1542527.path1	gene_id	salinity_added_wald	down	-2.26290212391529	0.00166616124206005
utg432.equina_smart_1542527.mrna1	utg432.equina_smart_1542527.path1	gene_id	combined_wald	down	-1.78048787512792	0.00672168084404836
utg432.equina_smart_1542527.mrna1	utg432.equina_smart_1542527.path1	gene_id	full_model_LRT	down	-2.83004979291205	0.013321809736767
utg441.evm.utg324.133.mrna6	utg441.evm.utg324.133.path6	gene_id	combined_wald	down	-1.02060786792874	0.0232396584038319
utg4428.equina_smart_1492697.mrna3	utg4428.equina_smart_1492697.path3	gene_id	salinity_only_LRT	up	1.29333619297956	0.0411186976362153
utg4428.equina_smart_1492697.mrna3	utg4428.equina_smart_1492697.path3	gene_id	full_model_LRT	down	-1.4087036820597	0.0135439458590593
utg4428.equina_smart_1608547.mrna2	utg4428.equina_smart_1608547.path2	gene_id	salinity_added_wald	down	-1.50258059130608	0.00136651512045028
utg4428.equina_smart_1608547.mrna2	utg4428.equina_smart_1608547.path2	gene_id	combined_wald	down	-1.54516745279241	0.000974634412574338
utg4428.equina_smart_1608547.mrna2	utg4428.equina_smart_1608547.path2	gene_id	full_model_LRT	down	-1.32815895375502	0.00471484345183077
utg4428.equina_smart_1640285.mrna5	utg4428.equina_smart_1640285.path5	gene_id	salinity_only_wald	up	1.28823796573531	0.0104851576531128
utg4428.equina_smart_1640285.mrna5	utg4428.equina_smart_1640285.path5	gene_id	salinity_added_wald	up	1.84957707572511	0.000881136223758915
utg4428.equina_smart_1640285.mrna5	utg4428.equina_smart_1640285.path5	gene_id	combined_wald	up	1.2544461546682	0.0162904165960237
utg4428.equina_smart_1640285.mrna5	utg4428.equina_smart_1640285.path5	gene_id	salinity_only_LRT	up	1.88695318518127	0.00558420093684563
utg4428.equina_smart_1455225.mrna1	utg4428.equina_smart_1455225.path1	gene_id	salinity_only_wald	up	1.50455407607547	5.29465320456432e-05
utg4428.equina_smart_1455225.mrna1	utg4428.equina_smart_1455225.path1	gene_id	salinity_only_LRT	up	1.74334170514303	0.00205286998468997
utg4428.equina_smart_1455225.mrna1	utg4428.equina_smart_1455225.path1	gene_id	full_model_LRT	down	-1.12575289905475	2.75530038789112e-06
utg4451.equina_smart_1877345.mrna1	utg4451.equina_smart_1877345.path1	gene_id	salinity_added_wald	down	-1.6913916044367	0.0109904924348469
utg4451.equina_smart_1877345.mrna1	utg4451.equina_smart_1877345.path1	gene_id	combined_wald	down	-1.74962105582125	0.00828107261955582
utg4451.equina_smart_1877345.mrna1	utg4451.equina_smart_1877345.path1	gene_id	full_model_LRT	down	-1.3120542516376	0.0146381845518953
evm.utg4455.47	evm.TU.utg4455.47	gene_id	full_model_LRT	down	-1.1365528161119	0.0248227900761859
evm.utg4455.86	evm.TU.utg4455.86	gene_id	combined_wald	down	-1.34272221615487	0.020302376942308
evm.utg456.47	evm.TU.utg456.47	gene_id	salinity_only_wald	down	-2.26118284209073	0.000379593629468726
evm.utg456.47	evm.TU.utg456.47	gene_id	combined_wald	down	-1.19568102851104	0.0348998968273889
evm.utg456.47	evm.TU.utg456.47	gene_id	salinity_only_LRT	down	-3.11203582198088	0.00475421662148553
evm.utg456.47	evm.TU.utg456.47	gene_id	full_model_LRT	up	2.08536519657223	0.00183309969078018
evm.utg4567.13	evm.TU.utg4567.13	gene_id	salinity_only_wald	down	-1.47269463239263	0.000172299159218821
evm.utg4567.13	evm.TU.utg4567.13	gene_id	salinity_only_LRT	down	-1.76598016622667	0.00108333470894966
evm.utg4567.13	evm.TU.utg4567.13	gene_id	full_model_LRT	up	1.00883104888675	0.000452858645260571
evm.utg45865.6	evm.TU.utg45865.6	gene_id	salinity_added_wald	down	-1.55329179919691	0.0188053000678306
evm.utg45865.6	evm.TU.utg45865.6	gene_id	combined_wald	down	-1.73550349113404	0.00999746836799994
utg4605.equina_smart_1456009.mrna1	utg4605.equina_smart_1456009.path1	gene_id	diesel_added_wald	up	1.17547035307023	0.0231110725492772
utg4605.equina_smart_1456009.mrna1	utg4605.equina_smart_1456009.path1	gene_id	full_model_LRT	up	1.4991008034797	0.0200122378302998
utg4610.equina_smart_10809.mrna1	utg4610.equina_smart_10809.path1	gene_id	salinity_only_wald	down	-1.3713576554528	0.0212004060598596
utg4614.equina_smart_1807794.mrna1	utg4614.equina_smart_1807794.path1	gene_id	salinity_only_wald	up	1.15754163993585	0.00259263253610135
utg4614.equina_smart_1807794.mrna1	utg4614.equina_smart_1807794.path1	gene_id	salinity_added_wald	up	1.34886119373115	0.000873531832083194
utg4614.equina_smart_1807794.mrna1	utg4614.equina_smart_1807794.path1	gene_id	salinity_only_LRT	up	1.43832871751062	0.00726976696461518
utg467.equina_smart_496225.mrna1	utg467.equina_smart_496225.path1	gene_id	diesel_added_wald	down	-1.00776950164411	0.0368432755751776
utg467.equina_smart_496225.mrna1	utg467.equina_smart_496225.path1	gene_id	salinity_added_wald	down	-2.13459360364553	0.00335455368923546
utg467.equina_smart_496225.mrna1	utg467.equina_smart_496225.path1	gene_id	combined_wald	down	-1.80182049567576	0.0075648898260315
utg467.equina_smart_496225.mrna1	utg467.equina_smart_496225.path1	gene_id	full_model_LRT	down	-3.43084336360556	0.0438529933572647
evm.utg477.20	evm.TU.utg477.20	gene_id	salinity_only_wald	up	1.16139386548583	0.0323633930776518
evm.utg477.20	evm.TU.utg477.20	gene_id	salinity_only_LRT	up	2.03907555756451	0.02938605661436
evm.utg48.53	evm.TU.utg48.53	gene_id	salinity_only_wald	down	-1.62937135995885	0.00139278351748446
evm.utg48.53	evm.TU.utg48.53	gene_id	salinity_added_wald	down	-1.12080325039674	0.028024779753494
evm.utg48.53	evm.TU.utg48.53	gene_id	combined_wald	down	-1.22114319475361	0.0162412794131655
evm.utg48.53	evm.TU.utg48.53	gene_id	salinity_only_LRT	down	-2.16919609152227	0.00246100868444976
evm.utg48.61	evm.TU.utg48.61	gene_id	salinity_only_wald	up	2.31769652053	5.09780341375256e-05
evm.utg48.61	evm.TU.utg48.61	gene_id	salinity_added_wald	up	1.35384758803474	0.00727719027034531
evm.utg48.61	evm.TU.utg48.61	gene_id	combined_wald	up	2.34980664945155	5.5134503940894e-05
evm.utg48.61	evm.TU.utg48.61	gene_id	salinity_only_LRT	up	2.88792028737417	0.000633545366670759
evm.utg48.61	evm.TU.utg48.61	gene_id	full_model_LRT	down	-1.04445352536335	2.14647338668832e-06
evm.utg483.23	evm.TU.utg483.23	gene_id	salinity_only_wald	down	-1.94120078029094	0.000510104580956805
evm.utg483.23	evm.TU.utg483.23	gene_id	salinity_added_wald	down	-1.59777302510887	0.00386658517973479
evm.utg483.23	evm.TU.utg483.23	gene_id	combined_wald	down	-1.69163516321846	0.00225539124757734
evm.utg483.23	evm.TU.utg483.23	gene_id	salinity_only_LRT	down	-2.56729333356456	0.00566287368212028
evm.utg494.36	evm.TU.utg494.36	gene_id	salinity_added_wald	down	-1.18142677185199	0.0413123767077821
utg4977.equina_smart_1029496.mrna2	utg4977.equina_smart_1029496.path2	gene_id	salinity_only_wald	down	-1.19451463486073	0.00247881729294081
utg4977.equina_smart_1029496.mrna2	utg4977.equina_smart_1029496.path2	gene_id	salinity_added_wald	down	-1.22928011308303	0.00343965525739409
utg4977.equina_smart_1029496.mrna2	utg4977.equina_smart_1029496.path2	gene_id	combined_wald	down	-1.83393364436054	1.36137311036875e-05
utg4977.equina_smart_1029496.mrna2	utg4977.equina_smart_1029496.path2	gene_id	salinity_only_LRT	down	-1.51479093560388	0.0101556136162871
evm.utg5.39	evm.TU.utg5.39	gene_id	full_model_LRT	down	-1.63573286927398	0.0379174613694876
evm.utg5033.18	evm.TU.utg5033.18	gene_id	salinity_added_wald	up	1.92091814794673	0.00583691654614157
evm.utg5033.18	evm.TU.utg5033.18	gene_id	combined_wald	up	1.31941264194221	0.0324405363658504
evm.utg5033.18	evm.TU.utg5033.18	gene_id	full_model_LRT	up	2.81302509314881	0.00916041037978645
evm.utg5033.6	evm.TU.utg5033.6	gene_id	salinity_only_wald	down	-1.29055027493209	0.0220962147340166
evm.utg5033.6	evm.TU.utg5033.6	gene_id	salinity_added_wald	down	-1.32793544391789	0.0252343443946111
utg5066.equina_smart_1626273.mrna7	utg5066.equina_smart_1626273.path7	gene_id	diesel_added_wald	down	-1.61440538820614	0.00476874649475895
utg5066.equina_smart_1626273.mrna7	utg5066.equina_smart_1626273.path7	gene_id	full_model_LRT	down	-2.19308341488081	0.00454527062621875
utg5074.equina_smart_762073.mrna1	utg5074.equina_smart_762073.path1	gene_id	salinity_only_wald	up	1.30870763780325	0.0296239415421965
utg5074.equina_smart_762073.mrna1	utg5074.equina_smart_762073.path1	gene_id	salinity_only_LRT	up	3.4040143011594	0.0429522905040441
utg522.equina_smart_972692.mrna1	utg522.equina_smart_972692.path1	gene_id	salinity_only_wald	down	-2.26382814154859	0.00102498091830416
utg522.equina_smart_972692.mrna1	utg522.equina_smart_972692.path1	gene_id	salinity_added_wald	down	-1.22767652479117	0.0416746783613964
utg522.equina_smart_972692.mrna1	utg522.equina_smart_972692.path1	gene_id	combined_wald	down	-1.57712255024608	0.0120501050452785
utg522.equina_smart_972692.mrna1	utg522.equina_smart_972692.path1	gene_id	salinity_only_LRT	down	-3.44256926311305	0.00395821764162717
utg522.equina_smart_972692.mrna1	utg522.equina_smart_972692.path1	gene_id	full_model_LRT	up	1.0848079323786	0.00136794345835228
evm.utg536.21	evm.TU.utg536.21	gene_id	salinity_added_wald	up	5.32989171391367	6.63898717178994e-05
evm.utg536.21	evm.TU.utg536.21	gene_id	combined_wald	up	5.45165804514437	2.95164765407989e-05
evm.utg536.21	evm.TU.utg536.21	gene_id	full_model_LRT	up	3.5350817628075	5.15468670083174e-06
utg536.equina_smart_538344.mrna2	utg536.equina_smart_538344.path2	gene_id	salinity_only_LRT	up	1.83801834535978	0.0300979886294053
utg54.equina_smart_1393648.mrna3	utg54.equina_smart_1393648.path3	gene_id	diesel_added_wald	down	-1.26575933757799	0.0214484046044363
utg54.equina_smart_1393648.mrna3	utg54.equina_smart_1393648.path3	gene_id	salinity_added_wald	down	-1.34264788207349	0.0315281490801865
utg54.equina_smart_1393648.mrna3	utg54.equina_smart_1393648.path3	gene_id	combined_wald	down	-1.34574791089044	0.0294541745755468
evm.utg54.19	evm.TU.utg54.19	gene_id	salinity_only_wald	down	-1.42289104840677	0.0217400915411978
evm.utg54.19	evm.TU.utg54.19	gene_id	salinity_added_wald	down	-1.67502572167008	0.0162432746851943
evm.utg54.19	evm.TU.utg54.19	gene_id	combined_wald	down	-1.66509898090567	0.0144118463320802
utg54.equina_smart_1745750.mrna4	utg54.equina_smart_1745750.path4	gene_id	diesel_added_wald	down	-1.32535712639671	0.0171061635606773
utg54.equina_smart_1745750.mrna4	utg54.equina_smart_1745750.path4	gene_id	combined_wald	down	-1.18012396673363	0.0411891785697258
utg54.equina_smart_1745750.mrna4	utg54.equina_smart_1745750.path4	gene_id	full_model_LRT	down	-2.35870397449354	0.0387903989008117
utg56.equina_smart_570029.mrna11	utg56.equina_smart_570029.path11	gene_id	combined_wald	down	-1.44432808732132	0.00533439677982195
evm.utg577.77	evm.TU.utg577.77	gene_id	salinity_only_wald	down	-2.05283066380575	9.0657197798919e-05
evm.utg577.77	evm.TU.utg577.77	gene_id	combined_wald	down	-1.2583086434578	0.0127623138996643
evm.utg577.77	evm.TU.utg577.77	gene_id	salinity_only_LRT	down	-2.55491301536723	0.00143553709601499
evm.utg577.77	evm.TU.utg577.77	gene_id	full_model_LRT	up	2.46396910958741	0.00014918182782586
evm.utg577.98	evm.TU.utg577.98	gene_id	salinity_only_wald	down	-1.25403653498426	0.0239582687638482
utg579.equina_smart_1006379.mrna1	utg579.equina_smart_1006379.path1	gene_id	salinity_only_LRT	down	-1.09527735475517	0.000574148299134733
evm.utg589.61	evm.TU.utg589.61	gene_id	salinity_added_wald	up	1.18900205042985	0.0134655084699893
evm.utg589.61	evm.TU.utg589.61	gene_id	combined_wald	up	1.27417450188571	0.00780971065348322
evm.utg589.61	evm.TU.utg589.61	gene_id	salinity_only_LRT	up	1.25718841080903	0.0364499324178145
evm.utg59087.3	evm.TU.utg59087.3	gene_id	salinity_only_wald	down	-1.15846605523454	0.0444061337538191
evm.utg59087.3	evm.TU.utg59087.3	gene_id	salinity_only_LRT	down	-2.66074891082994	0.0443131506653649
evm.utg594.13	evm.TU.utg594.13	gene_id	salinity_added_wald	down	-1.22827750601218	0.0251329844749833
evm.utg594.13	evm.TU.utg594.13	gene_id	combined_wald	down	-1.31766282517646	0.016197870060517
utg5996.equina_smart_961746.mrna2	utg5996.equina_smart_961746.path2	gene_id	salinity_only_LRT	down	-1.20697031908957	0.0231537170644759
evm.utg6072.4	evm.TU.utg6072.4	gene_id	salinity_added_wald	up	1.22287935348879	0.0151932944793052
evm.utg6123.28	evm.TU.utg6123.28	gene_id	salinity_only_wald	down	-1.20776275590754	0.0390411841066831
utg616.equina_smart_1792832.mrna1	utg616.equina_smart_1792832.path1	gene_id	salinity_added_wald	down	-1.05931625095072	0.0247020765876296
evm.utg6183.27	evm.TU.utg6183.27	gene_id	salinity_added_wald	down	-1.06229804617959	0.0169800971619329
utg625.equina_smart_1818564.mrna1	utg625.equina_smart_1818564.path1	gene_id	combined_wald	down	-1.70774537392769	0.0104121493965023
evm.utg6334.18	evm.TU.utg6334.18	gene_id	salinity_added_wald	down	-1.15921389653171	0.0388469689791245
evm.utg6334.18	evm.TU.utg6334.18	gene_id	combined_wald	down	-1.34544871647271	0.0175323345264997
utg6379.equina_smart_1460804.mrna1	utg6379.equina_smart_1460804.path1	gene_id	salinity_only_wald	up	1.61027917440083	0.000601681252643995
utg6379.equina_smart_1460804.mrna1	utg6379.equina_smart_1460804.path1	gene_id	salinity_only_LRT	up	2.02507243919161	0.00080817805844761
utg6379.equina_smart_1460804.mrna1	utg6379.equina_smart_1460804.path1	gene_id	full_model_LRT	down	-2.52719459001601	0.000594731000694601
evm.utg64.36	evm.TU.utg64.36	gene_id	salinity_only_wald	down	-1.55581086410764	0.000768166228828239
evm.utg64.36	evm.TU.utg64.36	gene_id	salinity_added_wald	down	-1.78755156972021	0.000218686945753715
evm.utg64.36	evm.TU.utg64.36	gene_id	combined_wald	down	-1.39605100911656	0.00311066019447314
evm.utg64.36	evm.TU.utg64.36	gene_id	salinity_only_LRT	down	-1.99345078760784	0.00678949528091627
evm.utg6401.36	evm.TU.utg6401.36	gene_id	salinity_added_wald	down	-1.45996697977248	0.019720134348538
utg686.equina_smart_26209.mrna1	utg686.equina_smart_26209.path1	gene_id	salinity_only_wald	up	1.83332366972243	0.000204384889263068
utg686.equina_smart_26209.mrna1	utg686.equina_smart_26209.path1	gene_id	salinity_added_wald	up	1.26196582437879	0.0105682495994956
utg686.equina_smart_26209.mrna1	utg686.equina_smart_26209.path1	gene_id	salinity_only_LRT	up	2.2680077623763	0.000102287974358516
utg693.equina_smart_348377.mrna1	utg693.equina_smart_348377.path1	gene_id	salinity_only_wald	down	-2.20981525161166	4.6176084313399e-06
utg693.equina_smart_348377.mrna1	utg693.equina_smart_348377.path1	gene_id	diesel_added_wald	up	1.11409484711957	0.0119452632003633
utg693.equina_smart_348377.mrna1	utg693.equina_smart_348377.path1	gene_id	salinity_only_LRT	down	-2.59537498424482	0.000206821657260348
utg693.equina_smart_348377.mrna1	utg693.equina_smart_348377.path1	gene_id	full_model_LRT	up	1.92174706896441	2.26040248829779e-05
evm.utg695.9	evm.TU.utg695.9	gene_id	salinity_added_wald	up	1.27251417774451	0.00362445865130933
evm.utg695.9	evm.TU.utg695.9	gene_id	full_model_LRT	up	1.44430657006219	0.0128633687214748
evm.utg695.3	evm.TU.utg695.3	gene_id	salinity_added_wald	down	-1.51275943040116	0.0194889808326358
evm.utg695.3	evm.TU.utg695.3	gene_id	combined_wald	down	-1.50044782590649	0.0184416518339256
utg69632.equina_smart_1711350.mrna3	utg69632.equina_smart_1711350.path3	gene_id	salinity_only_wald	up	4.27846683042716	2.73818769976748e-07
utg69632.equina_smart_1711350.mrna3	utg69632.equina_smart_1711350.path3	gene_id	diesel_added_wald	down	-1.08535320633127	0.0285094013979037
utg69632.equina_smart_1711350.mrna3	utg69632.equina_smart_1711350.path3	gene_id	combined_wald	up	1.30239543479494	0.0316150739542959
utg69632.equina_smart_1711350.mrna3	utg69632.equina_smart_1711350.path3	gene_id	salinity_only_LRT	up	5.00929615663063	8.5591556276295e-06
utg69632.equina_smart_1711350.mrna3	utg69632.equina_smart_1711350.path3	gene_id	full_model_LRT	down	-3.78390058944457	1.27577013299998e-08
utg7.equina_smart_496225.mrna2	utg7.equina_smart_496225.path2	gene_id	salinity_added_wald	down	-1.00149477416127	0.0341035916358048
evm.utg7048.6	evm.TU.utg7048.6	gene_id	salinity_added_wald	down	-1.20652260836468	0.0193097158806445
evm.utg7048.6	evm.TU.utg7048.6	gene_id	combined_wald	down	-1.0295982622437	0.0434812238412804
utg70613.equina_smart_1482040.mrna5	utg70613.equina_smart_1482040.path5	gene_id	salinity_added_wald	down	-1.51864582382276	0.0234192253372931
utg70613.equina_smart_1482040.mrna5	utg70613.equina_smart_1482040.path5	gene_id	combined_wald	down	-1.41045010124987	0.0275865602640223
evm.utg7066.24	evm.TU.utg7066.24	gene_id	salinity_added_wald	down	-1.27923596930974	0.0353932777879993
evm.utg7066.4	evm.TU.utg7066.4	gene_id	salinity_only_wald	down	-2.13584177007836	0.00495729719792494
evm.utg7066.4	evm.TU.utg7066.4	gene_id	salinity_only_LRT	down	-6.0290295092387	0.0105923617904274
evm.utg7066.4	evm.TU.utg7066.4	gene_id	full_model_LRT	up	5.17546140147773	0.0243671607002854
evm.utg707.5	evm.TU.utg707.5	gene_id	salinity_only_wald	down	-1.08000333286098	0.0383559741722984
evm.utg707.5	evm.TU.utg707.5	gene_id	salinity_added_wald	down	-1.11271616803465	0.0449660696066932
evm.utg707.5	evm.TU.utg707.5	gene_id	salinity_only_LRT	down	-1.84731667666547	0.0325812647044606
evm.utg707.6	evm.TU.utg707.6	gene_id	salinity_only_wald	down	-1.30634602459499	0.0214868613931682
evm.utg707.6	evm.TU.utg707.6	gene_id	salinity_only_LRT	down	-2.32177015809534	0.00419902180724428
evm.utg714.31	evm.TU.utg714.31	gene_id	combined_wald	down	-1.04633168329946	0.031146878765143
utg7179.equina_smart_413503.mrna5	utg7179.equina_smart_413503.path5	gene_id	salinity_added_wald	down	-1.06726356040491	0.0261842879584874
utg7179.equina_smart_413503.mrna5	utg7179.equina_smart_413503.path5	gene_id	combined_wald	down	-1.22909762277282	0.00985471199481235
utg7179.equina_smart_413503.mrna5	utg7179.equina_smart_413503.path5	gene_id	full_model_LRT	down	-1.34530270871834	0.0386218421594675
evm.utg7286.25	evm.TU.utg7286.25	gene_id	salinity_added_wald	up	1.2807014881963	0.00210317894121932
evm.utg7286.25	evm.TU.utg7286.25	gene_id	full_model_LRT	up	1.04902235180622	0.00555582492652485
utg7289.evm.utg16112.2.mrna2	utg7289.evm.utg16112.2.path2	gene_id	diesel_added_wald	down	-1.95706127379418	0.00556586410253142
utg7289.evm.utg16112.2.mrna2	utg7289.evm.utg16112.2.path2	gene_id	full_model_LRT	down	-2.6608348236194	0.00498399784586936
evm.utg73.110	evm.TU.utg73.110	gene_id	salinity_only_wald	up	2.30286861500204	0.000466736199007944
evm.utg73.110	evm.TU.utg73.110	gene_id	combined_wald	up	1.64286257111959	0.00739750772045085
evm.utg73.110	evm.TU.utg73.110	gene_id	salinity_only_LRT	up	3.23016613791388	0.000871309989965783
evm.utg73.110	evm.TU.utg73.110	gene_id	full_model_LRT	down	-2.14399718473786	0.00116739713029012
utg73.equina_smart_847212.mrna1	utg73.equina_smart_847212.path1	gene_id	combined_wald	down	-1.09631889527034	0.0252952655081637
evm.utg735.50	evm.TU.utg735.50	gene_id	salinity_only_wald	up	1.37720213748762	0.00210987957186482
evm.utg735.50	evm.TU.utg735.50	gene_id	salinity_only_LRT	up	1.78253982552249	0.00110004919734738
evm.utg735.57	evm.TU.utg735.57	gene_id	salinity_only_wald	down	-1.32953626442357	0.0264845203026381
evm.utg735.57	evm.TU.utg735.57	gene_id	salinity_only_LRT	down	-2.85832967379397	0.0328665873899835
evm.utg7548.1	evm.TU.utg7548.1	gene_id	full_model_LRT	down	-7.5836473256457	0.0353720036103774
evm.utg7596.14	evm.TU.utg7596.14	gene_id	salinity_added_wald	up	1.23460730583895	0.0224651444796028
evm.utg7596.14	evm.TU.utg7596.14	gene_id	full_model_LRT	up	1.07255531751039	0.0430357252108919
evm.utg7680.3	evm.TU.utg7680.3	gene_id	salinity_added_wald	down	-2.51887951857848	0.000462463311001876
evm.utg7680.3	evm.TU.utg7680.3	gene_id	combined_wald	down	-1.66573162923889	0.00800775271851351
evm.utg7680.3	evm.TU.utg7680.3	gene_id	full_model_LRT	down	-3.14678813561588	0.0100534844178878
evm.utg7840.29	evm.TU.utg7840.29	gene_id	salinity_only_wald	down	-2.73421369594053	0.00138789828427356
evm.utg7840.29	evm.TU.utg7840.29	gene_id	full_model_LRT	up	3.64605202735254	0.00561489452600526
utg7855.equina_smart_359010.mrna2	utg7855.equina_smart_359010.path2	gene_id	salinity_added_wald	down	-1.24499991604548	0.0389062012990436
